date,visiting,home,visScore,homeScore,visHR,homeHR
20100520,MIN,BOS,2,6,0,2
20100520,ANA,CHA,6,5,1,0
20100520,KCA,CLE,9,3,2,1
20100520,TBA,NYA,8,6,4,1
20100520,DET,OAK,5,2,1,0
20100520,TOR,SEA,3,4,1,0
20100520,BAL,TEX,7,13,0,3
20100520,SFN,ARI,7,8,2,1
20100520,CIN,ATL,9,10,2,1
20100520,COL,HOU,4,0,1,0
20100520,SDN,LAN,1,4,0,0
20100520,CHN,PHI,4,5,2,2
20100520,MIL,PIT,4,3,0,0
20100520,FLO,SLN,2,4,0,0
20100520,NYN,WAS,10,7,1,0
20100521,FLO,CHA,0,8,0,2
20100521,CIN,CLE,7,4,3,2
20100521,COL,KCA,2,9,1,2
20100521,MIL,MIN,3,15,1,0
20100521,SFN,OAK,1,6,0,0
20100521,SDN,SEA,8,15,0,3
20100521,CHN,TEX,1,2,0,0
20100521,TOR,ARI,6,8,6,2
20100521,TBA,HOU,1,2,0,0
20100521,DET,LAN,1,4,0,0
20100521,NYA,NYN,2,1,0,0
20100521,BOS,PHI,1,5,1,2
20100521,ATL,PIT,7,0,2,0
20100521,ANA,SLN,5,9,1,2
20100521,BAL,WAS,5,3,1,1
20100522,FLO,CHA,1,4,0,1
20100522,CIN,CLE,6,4,1,1
20100522,COL,KCA,3,0,1,0
20100522,MIL,MIN,7,8,1,0
20100522,SFN,OAK,0,1,0,0
20100522,SDN,SEA,2,1,1,0
20100522,CHN,TEX,5,4,2,2
20100522,TOR,ARI,5,8,2,0
20100522,TBA,HOU,4,2,0,1
20100522,DET,LAN,4,6,1,2
20100522,NYA,NYN,3,5,0,0
20100522,BOS,PHI,5,0,0,0
20100522,ATL,PIT,4,2,2,0
20100522,ANA,SLN,10,7,1,1
20100522,BAL,WAS,6,7,2,1
20100523,FLO,CHA,13,0,5,0
20100523,CIN,CLE,3,4,2,0
20100523,COL,KCA,11,7,2,1
20100523,MIL,MIN,4,3,2,0
20100523,SFN,OAK,0,3,0,0
20100523,SDN,SEA,8,1,0,0
20100523,CHN,TEX,5,4,1,1
20100523,TOR,ARI,12,4,2,1
20100523,TBA,HOU,10,6,3,2
20100523,DET,LAN,6,2,2,0
20100523,NYA,NYN,4,6,0,2
20100523,BOS,PHI,8,3,1,1
20100523,ATL,PIT,2,3,1,1
20100523,ANA,SLN,5,6,2,0
20100523,BAL,WAS,3,4,0,1
20100524,TOR,ANA,6,0,0,0
20100524,CHA,CLE,7,2,1,0
20100524,BOS,TBA,6,1,2,1
20100524,PIT,CIN,5,7,1,1
20100525,TOR,ANA,3,8,3,1
20100525,OAK,BAL,1,5,0,1
20100525,CHA,CLE,3,7,0,2
20100525,TEX,KCA,8,7,4,0
20100525,NYA,MIN,1,0,1,0
20100525,DET,SEA,3,5,1,2
20100525,BOS,TBA,2,0,0,0
20100525,LAN,CHN,0,3,0,1
20100525,PIT,CIN,2,1,1,1
20100525,ARI,COL,2,3,0,2
20100525,ATL,FLO,4,6,0,1
20100525,HOU,MIL,1,6,0,2
20100525,PHI,NYN,0,8,0,0
20100525,SLN,SDN,0,1,0,1
20100525,WAS,SFN,2,4,0,0
20100526,TOR,ANA,5,6,0,1
20100526,OAK,BAL,6,1,1,1
20100526,CHA,CLE,5,4,1,0
20100526,TEX,KCA,2,5,0,1
20100526,NYA,MIN,3,2,1,0
20100526,DET,SEA,4,5,1,1
20100526,BOS,TBA,11,3,3,1
20100526,LAN,CHN,8,5,1,1
20100526,PIT,CIN,0,4,0,2
20100526,ARI,COL,3,7,1,3
20100526,ATL,FLO,7,3,0,1
20100526,HOU,MIL,5,0,0,0
20100526,PHI,NYN,0,5,0,1
20100526,SLN,SDN,1,2,0,1
20100526,WAS,SFN,7,3,0,1
20100527,OAK,BAL,7,5,1,0
20100527,KCA,BOS,4,3,0,1
20100527,NYA,MIN,2,8,0,2
20100527,CHA,TBA,1,5,1,2
20100527,LAN,CHN,0,1,0,0
20100527,PIT,CIN,2,8,0,2
20100527,ARI,COL,2,8,0,4
20100527,ATL,FLO,8,3,0,0
20100527,HOU,MIL,3,4,0,0
20100527,PHI,NYN,0,3,0,0
20100527,SLN,SDN,8,3,2,0
20100527,WAS,SFN,4,5,2,1
20100528,SEA,ANA,8,3,1,0
20100528,KCA,BOS,12,5,2,1
20100528,OAK,DET,5,4,1,3
20100528,TEX,MIN,1,2,0,0
20100528,CLE,NYA,2,8,1,2
20100528,CHA,TBA,4,2,2,0
20100528,BAL,TOR,0,5,0,2
20100528,PIT,ATL,3,7,0,0
20100528,SLN,CHN,7,1,1,1
20100528,HOU,CIN,6,15,1,3
20100528,LAN,COL,5,4,2,1
20100528,PHI,FLO,3,2,0,0
20100528,NYN,MIL,0,2,0,1
20100528,WAS,SDN,5,3,2,0
20100528,ARI,SFN,0,5,0,1
20100529,SEA,ANA,1,5,0,2
20100529,KCA,BOS,0,1,0,0
20100529,OAK,DET,6,0,1,0
20100529,TEX,MIN,3,8,0,1
20100529,CLE,NYA,13,11,1,0
20100529,CHA,TBA,5,8,2,1
20100529,BAL,TOR,2,5,0,4
20100529,PIT,ATL,3,6,1,1
20100529,SLN,CHN,0,5,0,0
20100529,HOU,CIN,2,12,0,6
20100529,LAN,COL,3,11,0,1
20100529,PHI,FLO,1,0,0,0
20100529,NYN,MIL,6,8,1,3
20100529,WAS,SDN,2,4,0,1
20100529,ARI,SFN,1,12,1,2
20100530,SEA,ANA,7,9,1,3
20100530,KCA,BOS,1,8,0,2
20100530,OAK,DET,2,10,1,3
20100530,TEX,MIN,3,6,0,0
20100530,CLE,NYA,3,7,0,1
20100530,CHA,TBA,8,5,2,1
20100530,BAL,TOR,1,6,0,3
20100530,PIT,ATL,2,5,1,1
20100530,SLN,CHN,9,1,4,1
20100530,HOU,CIN,2,0,0,0
20100530,LAN,COL,4,3,0,0
20100530,PHI,FLO,0,1,0,0
20100530,NYN,MIL,10,4,1,2
20100530,WAS,SDN,2,3,2,0
20100530,ARI,SFN,5,6,1,1
20100531,OAK,DET,4,1,0,0
20100531,ANA,KCA,7,1,3,0
20100531,CLE,NYA,2,11,1,2
20100531,MIN,SEA,5,4,3,0
20100531,TBA,TOR,2,3,0,1
20100531,PHI,ATL,3,9,0,2
20100531,MIL,FLO,5,13,1,2
20100531,WAS,HOU,14,4,2,1
20100531,ARI,LAN,4,5,3,1
20100531,CHN,PIT,1,2,0,1
20100531,NYN,SDN,6,18,1,2
20100531,COL,SFN,4,0,0,0
20100531,CIN,SLN,4,12,0,0
20100601,OAK,BOS,4,9,1,1
20100601,TEX,CHA,9,6,1,1
20100601,CLE,DET,3,2,2,0
20100601,ANA,KCA,3,6,1,1
20100601,BAL,NYA,1,3,1,1
20100601,MIN,SEA,1,7,1,1
20100601,TBA,TOR,7,6,0,2
20100601,PHI,ATL,3,7,1,1
20100601,MIL,FLO,4,6,2,1
20100601,WAS,HOU,7,8,0,1
20100601,ARI,LAN,0,1,0,1
20100601,CHN,PIT,2,3,1,2
20100601,NYN,SDN,4,2,2,0
20100601,COL,SFN,2,1,0,1
20100601,CIN,SLN,9,8,3,2
20100602,OAK,BOS,4,6,2,1
20100602,TEX,CHA,9,5,1,2
20100602,CLE,DET,0,3,0,1
20100602,ANA,KCA,7,2,1,0
20100602,BAL,NYA,1,9,0,1
20100602,MIN,SEA,1,2,1,0
20100602,TBA,TOR,7,3,1,0
20100602,PHI,ATL,1,2,0,0
20100602,MIL,FLO,7,4,3,0
20100602,WAS,HOU,1,5,0,1
20100602,ARI,LAN,0,1,0,0
20100602,NYN,SDN,1,5,0,1
20100602,COL,SFN,1,4,1,0
20100602,CIN,SLN,1,4,0,1
20100603,OAK,BOS,9,8,4,3
20100603,TEX,CHA,3,4,0,3
20100603,CLE,DET,6,12,0,2
20100603,ANA,KCA,5,4,1,1
20100603,BAL,NYA,3,6,2,2
20100603,MIN,SEA,1,4,0,1
20100603,MIL,FLO,2,3,0,0
20100603,WAS,HOU,4,6,0,3
20100603,ATL,LAN,4,3,1,0
20100604,BOS,BAL,11,0,3,0
20100604,CLE,CHA,10,1,1,1
20100604,DET,KCA,3,7,1,0
20100604,MIN,OAK,5,4,1,2
20100604,ANA,SEA,7,1,2,0
20100604,TBA,TEX,6,9,1,2
20100604,NYA,TOR,1,6,0,3
20100604,COL,ARI,6,7,3,2
20100604,CHN,HOU,1,3,0,0
20100604,ATL,LAN,4,5,0,0
20100604,FLO,NYN,3,4,0,0
20100604,SDN,PHI,2,3,0,1
20100604,SFN,PIT,6,4,3,0
20100604,MIL,SLN,0,8,0,1
20100604,CIN,WAS,2,4,0,0
20100605,BOS,BAL,8,2,1,0
20100605,CLE,CHA,3,1,0,0
20100605,DET,KCA,4,2,1,0
20100605,MIN,OAK,4,3,0,0
20100605,ANA,SEA,11,2,0,0
20100605,TBA,TEX,1,6,1,1
20100605,NYA,TOR,2,3,1,2
20100605,COL,ARI,3,4,0,0
20100605,CHN,HOU,8,5,2,2
20100605,ATL,LAN,9,3,1,0
20100605,FLO,NYN,1,6,0,1
20100605,SDN,PHI,2,6,0,1
20100605,SFN,PIT,3,6,0,2
20100605,MIL,SLN,4,5,1,1
20100605,CIN,WAS,5,1,0,0
20100606,BOS,BAL,3,4,1,0
20100606,CLE,CHA,7,8,1,1
20100606,DET,KCA,2,7,0,1
20100606,MIN,OAK,4,5,1,0
20100606,ANA,SEA,9,4,2,0
20100606,TBA,TEX,9,5,2,2
20100606,NYA,TOR,4,3,0,1
20100606,COL,ARI,3,2,1,1
20100606,CHN,HOU,3,6,0,1
20100606,ATL,LAN,4,5,2,1
20100606,FLO,NYN,6,7,2,1
20100606,SDN,PHI,6,5,2,0
20100606,SFN,PIT,6,5,0,2
20100606,MIL,SLN,4,3,1,2
20100606,CIN,WAS,5,4,1,0
20100607,BOS,CLE,4,1,0,1
20100607,ANA,OAK,4,2,1,1
20100607,SEA,TEX,4,2,1,0
20100607,ATL,ARI,4,7,0,1
20100607,SFN,CIN,6,5,0,1
20100607,HOU,COL,1,5,0,0
20100607,SLN,LAN,4,12,2,1
20100607,SDN,PHI,3,1,3,0
20100607,CHN,PIT,6,1,0,0
20100608,NYA,BAL,12,7,3,1
20100608,DET,CHA,7,2,2,1
20100608,BOS,CLE,3,2,0,1
20100608,KCA,MIN,3,7,0,1
20100608,ANA,OAK,1,10,0,2
20100608,TOR,TBA,0,9,0,2
20100608,SEA,TEX,1,7,0,1
20100608,ATL,ARI,7,5,0,3
20100608,SFN,CIN,3,0,1,0
20100608,HOU,COL,4,3,0,0
20100608,SLN,LAN,0,1,0,0
20100608,CHN,MIL,2,3,0,1
20100608,SDN,NYN,1,2,0,2
20100608,FLO,PHI,8,10,2,2
20100608,PIT,WAS,2,5,1,3
20100609,NYA,BAL,4,2,0,0
20100609,DET,CHA,3,15,2,3
20100609,BOS,CLE,0,11,0,1
20100609,KCA,MIN,2,6,0,1
20100609,ANA,OAK,7,1,1,0
20100609,TOR,TBA,1,10,0,3
20100609,SEA,TEX,2,12,0,2
20100609,ATL,ARI,1,2,0,1
20100609,SFN,CIN,3,6,1,1
20100609,HOU,COL,6,2,1,0
20100609,SLN,LAN,3,4,1,1
20100609,CHN,MIL,9,4,5,0
20100609,PIT,WAS,5,7,0,1
20100610,NYA,BAL,3,4,0,1
20100610,DET,CHA,0,3,0,2
20100610,BOS,CLE,7,8,1,0
20100610,KCA,MIN,9,8,3,1
20100610,ANA,OAK,1,6,0,0
20100610,TOR,TBA,3,2,1,2
20100610,SEA,TEX,3,12,0,2
20100610,ATL,ARI,11,7,0,1
20100610,SFN,CIN,6,7,2,0
20100610,HOU,COL,5,4,1,0
20100610,CHN,MIL,4,5,1,1
20100610,SDN,NYN,4,2,0,1
20100610,SDN,NYN,0,3,0,0
20100610,FLO,PHI,2,0,1,0
20100610,PIT,WAS,2,4,0,3
20100611,NYN,BAL,5,1,1,0
20100611,PHI,BOS,2,12,0,1
20100611,WAS,CLE,2,7,0,3
20100611,PIT,DET,2,6,0,2
20100611,ATL,MIN,1,2,0,0
20100611,HOU,NYA,3,4,0,0
20100611,FLO,TBA,14,9,2,1
20100611,SLN,ARI,5,2,1,0
20100611,CHA,CHN,10,5,3,1
20100611,KCA,CIN,6,5,1,1
20100611,TOR,COL,3,5,1,2
20100611,ANA,LAN,10,1,1,1
20100611,TEX,MIL,2,6,1,4
20100611,SEA,SDN,3,4,1,0
20100611,OAK,SFN,2,6,0,2
20100612,NYN,BAL,3,1,2,0
20100612,PHI,BOS,2,10,0,2
20100612,WAS,CLE,1,7,1,2
20100612,PIT,DET,3,4,1,1
20100612,ATL,MIN,3,2,1,0
20100612,HOU,NYA,3,9,2,3
20100612,FLO,TBA,5,6,1,3
20100612,SLN,ARI,2,7,1,4
20100612,CHA,CHN,2,1,0,0
20100612,KCA,CIN,5,11,0,3
20100612,TOR,COL,0,1,0,0
20100612,ANA,LAN,4,2,1,0
20100612,TEX,MIL,4,3,1,0
20100612,SEA,SDN,1,7,0,2
20100612,OAK,SFN,4,5,2,1
20100613,NYN,BAL,11,4,4,0
20100613,PHI,BOS,5,3,1,1
20100613,WAS,CLE,9,4,2,1
20100613,PIT,DET,3,4,1,2
20100613,ATL,MIN,7,3,3,1
20100613,HOU,NYA,5,9,1,2
20100613,FLO,TBA,6,1,2,0
20100613,SLN,ARI,5,7,0,2
20100613,CHA,CHN,0,1,0,0
20100613,KCA,CIN,7,3,2,2
20100613,TOR,COL,3,10,0,3
20100613,ANA,LAN,6,5,2,1
20100613,TEX,MIL,7,2,1,2
20100613,SEA,SDN,4,2,1,1
20100613,OAK,SFN,2,6,0,3
20100614,MIL,ANA,12,2,2,0
20100614,TOR,SDN,6,3,2,2
20100614,BAL,SFN,2,10,1,1
20100614,SEA,SLN,3,9,1,2
20100615,MIL,ANA,7,1,1,0
20100615,ARI,BOS,3,6,0,1
20100615,NYN,CLE,7,6,1,2
20100615,WAS,DET,4,7,1,1
20100615,HOU,KCA,7,15,1,0
20100615,COL,MIN,3,9,2,2
20100615,PHI,NYA,3,8,0,3
20100615,TBA,ATL,10,4,1,1
20100615,OAK,CHN,9,5,0,1
20100615,LAN,CIN,12,0,1,0
20100615,TEX,FLO,3,2,0,1
20100615,CHA,PIT,6,4,0,0
20100615,TOR,SDN,2,8,0,1
20100615,BAL,SFN,4,1,1,1
20100615,SEA,SLN,2,4,2,2
20100616,MIL,ANA,1,5,1,2
20100616,ARI,BOS,2,6,1,2
20100616,NYN,CLE,8,4,0,1
20100616,WAS,DET,3,8,2,1
20100616,HOU,KCA,4,2,0,0
20100616,COL,MIN,1,2,0,0
20100616,PHI,NYA,6,3,2,2
20100616,TBA,ATL,2,6,0,1
20100616,OAK,CHN,2,6,0,1
20100616,LAN,CIN,6,2,2,1
20100616,TEX,FLO,6,3,2,0
20100616,CHA,PIT,7,2,0,1
20100616,TOR,SDN,7,1,2,0
20100616,BAL,SFN,3,6,0,2
20100616,SEA,SLN,2,1,0,0
20100617,ARI,BOS,5,8,0,1
20100617,NYN,CLE,6,4,0,0
20100617,WAS,DET,3,8,1,0
20100617,HOU,KCA,2,5,0,1
20100617,COL,MIN,5,1,1,0
20100617,PHI,NYA,7,1,1,0
20100617,TBA,ATL,1,3,0,1
20100617,OAK,CHN,2,3,1,1
20100617,LAN,CIN,1,7,0,3
20100617,TEX,FLO,6,4,1,0
20100617,CHA,PIT,5,4,0,1
20100618,LAN,BOS,6,10,1,3
20100618,ARI,DET,5,7,1,1
20100618,NYN,NYA,4,0,0,0
20100618,CIN,SEA,0,1,0,0
20100618,SFN,TOR,2,3,0,1
20100618,KCA,ATL,4,6,1,0
20100618,ANA,CHN,7,6,2,3
20100618,MIL,COL,0,2,0,0
20100618,TBA,FLO,4,7,0,1
20100618,TEX,HOU,9,3,1,0
20100618,MIN,PHI,5,9,1,3
20100618,CLE,PIT,4,3,0,0
20100618,BAL,SDN,2,3,0,0
20100618,OAK,SLN,4,6,0,1
20100618,CHA,WAS,2,1,0,0
20100619,LAN,BOS,4,5,1,2
20100619,ARI,DET,6,5,2,0
20100619,NYN,NYA,3,5,2,2
20100619,CIN,SEA,1,5,0,2
20100619,SFN,TOR,0,3,0,1
20100619,KCA,ATL,4,5,0,2
20100619,ANA,CHN,12,0,2,0
20100619,MIL,COL,7,8,1,2
20100619,TBA,FLO,9,8,0,2
20100619,TEX,HOU,5,1,2,0
20100619,MIN,PHI,13,10,4,5
20100619,CLE,PIT,4,6,1,0
20100619,BAL,SDN,5,4,1,0
20100619,OAK,SLN,3,4,0,1
20100619,CHA,WAS,1,0,0,0
20100620,LAN,BOS,0,2,0,0
20100620,ARI,DET,1,3,0,2
20100620,NYN,NYA,0,4,0,1
20100620,CIN,SEA,0,1,0,0
20100620,SFN,TOR,9,6,3,1
20100620,KCA,ATL,5,8,0,0
20100620,ANA,CHN,1,12,0,1
20100620,MIL,COL,6,1,0,1
20100620,TBA,FLO,1,4,1,1
20100620,TEX,HOU,5,4,0,0
20100620,MIN,PHI,4,1,2,1
20100620,CLE,PIT,3,5,1,0
20100620,BAL,SDN,4,9,0,2
20100620,OAK,SLN,3,2,1,2
20100620,CHA,WAS,6,3,0,0
20100621,CIN,OAK,6,4,3,1
20100621,NYA,ARI,4,10,0,4
20100621,KCA,WAS,1,2,0,2
20100622,LAN,ANA,3,6,1,1
20100622,FLO,BAL,10,4,0,1
20100622,ATL,CHA,6,9,2,1
20100622,CIN,OAK,4,2,0,1
20100622,CHN,SEA,0,2,0,1
20100622,SDN,TBA,2,1,0,0
20100622,PIT,TEX,3,6,0,3
20100622,SLN,TOR,9,4,4,2
20100622,NYA,ARI,9,3,1,0
20100622,BOS,COL,1,2,0,0
20100622,SFN,HOU,3,1,0,0
20100622,MIN,MIL,5,7,0,2
20100622,DET,NYN,6,14,1,0
20100622,CLE,PHI,1,2,1,0
20100622,KCA,WAS,3,4,0,2
20100623,LAN,ANA,1,2,0,0
20100623,FLO,BAL,7,5,2,2
20100623,ATL,CHA,2,4,0,2
20100623,CIN,OAK,3,0,0,0
20100623,CHN,SEA,1,8,1,1
20100623,SDN,TBA,5,4,3,1
20100623,PIT,TEX,3,13,0,1
20100623,SLN,TOR,1,0,0,0
20100623,NYA,ARI,6,5,1,0
20100623,BOS,COL,6,8,1,3
20100623,SFN,HOU,3,6,0,0
20100623,MIN,MIL,3,5,0,0
20100623,DET,NYN,0,5,0,1
20100623,CLE,PHI,6,7,2,3
20100623,KCA,WAS,1,0,0,0
20100624,LAN,ANA,10,6,0,1
20100624,FLO,BAL,5,11,0,2
20100624,ATL,CHA,0,2,0,1
20100624,CHN,SEA,3,2,0,0
20100624,SDN,TBA,3,5,1,3
20100624,PIT,TEX,5,6,0,0
20100624,SLN,TOR,0,5,0,3
20100624,BOS,COL,13,11,4,0
20100624,SFN,HOU,5,7,1,2
20100624,MIN,MIL,0,5,0,2
20100624,DET,NYN,6,5,2,0
20100624,CLE,PHI,3,12,1,1
20100625,COL,ANA,4,3,1,0
20100625,WAS,BAL,6,7,0,1
20100625,CHN,CHA,0,6,0,2
20100625,SLN,KCA,2,4,0,0
20100625,PIT,OAK,4,14,1,0
20100625,ARI,TBA,1,0,1,0
20100625,HOU,TEX,7,4,1,0
20100625,PHI,TOR,9,0,1,0
20100625,DET,ATL,1,3,0,2
20100625,CLE,CIN,3,10,2,2
20100625,SDN,FLO,3,0,1,0
20100625,NYA,LAN,2,1,1,0
20100625,SEA,MIL,3,8,0,2
20100625,MIN,NYN,2,5,1,1
20100625,BOS,SFN,4,5,1,1
20100626,COL,ANA,2,4,1,1
20100626,WAS,BAL,5,6,0,1
20100626,CHN,CHA,2,3,1,1
20100626,SLN,KCA,5,3,2,0
20100626,PIT,OAK,0,5,0,1
20100626,ARI,TBA,3,5,2,0
20100626,HOU,TEX,2,7,1,1
20100626,PHI,TOR,1,5,1,3
20100626,DET,ATL,3,4,1,1
20100626,CLE,CIN,4,6,0,0
20100626,SDN,FLO,2,1,0,0
20100626,NYA,LAN,4,9,1,0
20100626,SEA,MIL,5,4,2,1
20100626,MIN,NYN,6,0,1,0
20100626,BOS,SFN,4,2,2,0
20100627,COL,ANA,3,10,1,2
20100627,WAS,BAL,3,4,1,0
20100627,CHN,CHA,8,6,2,1
20100627,SLN,KCA,3,10,2,1
20100627,PIT,OAK,2,3,1,1
20100627,ARI,TBA,2,1,1,0
20100627,HOU,TEX,1,10,0,2
20100627,PHI,TOR,11,2,0,1
20100627,DET,ATL,10,4,1,0
20100627,CLE,CIN,5,3,3,1
20100627,SDN,FLO,4,2,1,0
20100627,NYA,LAN,8,6,2,1
20100627,SEA,MIL,0,3,0,1
20100627,MIN,NYN,0,6,0,3
20100627,BOS,SFN,5,1,2,0
20100628,TOR,CLE,1,2,0,0
20100628,CHA,KCA,1,3,1,0
20100628,DET,MIN,7,5,1,1
20100628,WAS,ATL,0,5,0,0
20100628,PIT,CHN,2,1,0,0
20100628,PHI,CIN,3,7,1,1
20100628,NYN,FLO,3,10,2,3
20100628,HOU,MIL,9,5,1,1
20100628,COL,SDN,10,6,4,1
20100628,LAN,SFN,4,2,1,0
20100628,ARI,SLN,5,6,3,0
20100629,TEX,ANA,5,6,2,1
20100629,OAK,BAL,4,2,0,0
20100629,TBA,BOS,5,8,1,2
20100629,TOR,CLE,4,5,0,1
20100629,CHA,KCA,4,3,0,0
20100629,DET,MIN,4,11,0,1
20100629,SEA,NYA,7,4,1,2
20100629,WAS,ATL,7,2,1,0
20100629,PIT,CHN,1,3,1,2
20100629,PHI,CIN,9,6,2,1
20100629,NYN,FLO,6,7,0,2
20100629,HOU,MIL,5,7,1,4
20100629,COL,SDN,6,3,2,1
20100629,LAN,SFN,4,2,0,1
20100629,ARI,SLN,0,8,0,2
20100630,TEX,ANA,6,4,2,1
20100630,OAK,BAL,6,9,1,5
20100630,TBA,BOS,9,4,1,0
20100630,TOR,CLE,1,3,0,2
20100630,CHA,KCA,6,7,0,2
20100630,DET,MIN,1,5,0,1
20100630,SEA,NYA,7,0,4,0
20100630,WAS,ATL,1,4,0,0
20100630,PIT,CHN,2,0,0,0
20100630,PHI,CIN,3,4,1,2
20100630,NYN,FLO,6,5,0,0
20100630,HOU,MIL,5,1,0,0
20100630,COL,SDN,3,13,0,0
20100630,LAN,SFN,8,2,2,1
20100630,ARI,SLN,4,2,1,0
20100701,TEX,ANA,1,2,0,0
20100701,OAK,BAL,8,1,0,0
20100701,TOR,CLE,1,6,0,2
20100701,TBA,MIN,5,4,0,1
20100701,SEA,NYA,2,4,0,2
20100701,CIN,CHN,3,2,0,0
20100701,SFN,COL,3,7,1,1
20100701,PHI,PIT,2,3,1,0
20100701,HOU,SDN,6,3,1,0
20100701,MIL,SLN,4,1,3,1
20100701,NYN,WAS,1,2,0,0
20100702,KCA,ANA,2,1,0,0
20100702,BAL,BOS,2,3,1,2
20100702,OAK,CLE,3,0,0,0
20100702,SEA,DET,1,7,1,1
20100702,TBA,MIN,1,2,0,0
20100702,TOR,NYA,6,1,0,0
20100702,CHA,TEX,5,3,0,1
20100702,LAN,ARI,5,12,0,1
20100702,FLO,ATL,3,4,2,0
20100702,CIN,CHN,12,0,2,0
20100702,SFN,COL,3,6,2,1
20100702,PHI,PIT,0,2,0,0
20100702,HOU,SDN,0,3,0,0
20100702,MIL,SLN,0,5,0,1
20100702,NYN,WAS,5,3,0,1
20100703,KCA,ANA,4,2,0,1
20100703,BAL,BOS,3,9,1,1
20100703,OAK,CLE,4,5,0,1
20100703,SEA,DET,1,6,0,0
20100703,TBA,MIN,8,6,1,3
20100703,TOR,NYA,3,11,2,1
20100703,CHA,TEX,1,3,0,0
20100703,LAN,ARI,14,1,3,1
20100703,FLO,ATL,1,4,0,0
20100703,CIN,CHN,1,3,0,0
20100703,SFN,COL,11,8,2,1
20100703,PHI,PIT,12,4,2,2
20100703,HOU,SDN,0,1,0,0
20100703,MIL,SLN,12,5,2,2
20100703,NYN,WAS,5,6,0,0
20100704,KCA,ANA,0,11,0,3
20100704,BAL,BOS,6,1,0,1
